2017020001,114,"Hit",8475179,"Dmitry Kulikov","Hitter"
2017020001,114,"Hit",8475172,"Nazem Kadri","Hittee"
2017020001,115,"Blocked Shot",8475172,"Nazem Kadri","Blocker"
2017020001,115,"Blocked Shot",8475179,"Dmitry Kulikov","Shooter"
2017020001,116,"Hit",8475172,"Nazem Kadri","Hitter"
2017020001,116,"Hit",8475179,"Dmitry Kulikov","Hittee"
2017020001,117,"Penalty",8474581,"Jake Gardiner","PenaltyOn"
2017020001,117,"Penalty",8479339,"Patrik Laine","DrewBy"
2017020001,118,"Faceoff",8470611,"Eric Fehr","Winner"
2017020001,118,"Faceoff",8476392,"Adam Lowry","Loser"
2017020001,119,"Shot",8476392,"Adam Lowry","Shooter"
2017020001,119,"Shot",8475883,"Frederik Andersen","Goalie"
2017020001,121,"Faceoff",8476460,"Mark Scheifele","Winner"
2017020001,121,"Faceoff",8470611,"Eric Fehr","Loser"
2017020001,126,"Faceoff",8470611,"Eric Fehr","Winner"
2017020001,126,"Faceoff",8476392,"Adam Lowry","Loser"
2017020001,127,"Blocked Shot",8479458,"Nikita Zaitsev","Blocker"
2017020001,127,"Blocked Shot",8470834,"Dustin Byfuglien","Shooter"
2017020001,128,"Blocked Shot",8470611,"Eric Fehr","Blocker"
2017020001,128,"Blocked Shot",8479339,"Patrik Laine","Shooter"
2017020001,129,"Missed Shot",8473412,"Bryan Little","Shooter"
2017020001,131,"Faceoff",8479318,"Auston Matthews","Winner"
2017020001,131,"Faceoff",8477429,"Andrew Copp","Loser"
2017020001,132,"Shot",8473574,"Shawn Matthias","Shooter"
2017020001,132,"Shot",8475883,"Frederik Andersen","Goalie"
2017020001,133,"Giveaway",8466139,"Patrick Marleau","PlayerID"
2017020001,134,"Shot",8470834,"Dustin Byfuglien","Shooter"
2017020001,134,"Shot",8475883,"Frederik Andersen","Goalie"
2017020001,135,"Shot",8477429,"Andrew Copp","Shooter"
2017020001,135,"Shot",8475883,"Frederik Andersen","Goalie"
2017020001,137,"Faceoff",8475098,"Tyler Bozak","Winner"
2017020001,137,"Faceoff",8476392,"Adam Lowry","Loser"
2017020001,138,"Hit",8479293,"Brandon Tanev","Hitter"
2017020001,138,"Hit",8474581,"Jake Gardiner","Hittee"
2017020001,139,"Takeaway",8476460,"Mark Scheifele","PlayerID"
2017020001,140,"Blocked Shot",8479458,"Nikita Zaitsev","Blocker"
2017020001,140,"Blocked Shot",8471218,"Blake Wheeler","Shooter"
2017020001,141,"Blocked Shot",8468493,"Ron Hainsey","Blocker"
2017020001,141,"Blocked Shot",8479339,"Patrik Laine","Shooter"
2017020001,143,"Faceoff",8473412,"Bryan Little","Winner"
2017020001,143,"Faceoff",8475172,"Nazem Kadri","Loser"
2017020001,145,"Faceoff",8474709,"Matt Martin","Winner"
2017020001,145,"Faceoff",8477429,"Andrew Copp","Loser"
2017020001,146,"Blocked Shot",8479458,"Nikita Zaitsev","Blocker"
2017020001,146,"Blocked Shot",8473574,"Shawn Matthias","Shooter"
2017020001,147,"Hit",8473574,"Shawn Matthias","Hitter"
2017020001,147,"Hit",8479458,"Nikita Zaitsev","Hittee"
2017020001,148,"Penalty",8478483,"Mitchell Marner","PenaltyOn"
2017020001,149,"Faceoff",8476460,"Mark Scheifele","Winner"
2017020001,149,"Faceoff",8475786,"Zach Hyman","Loser"
2017020001,150,"Missed Shot",8476392,"Adam Lowry","Shooter"
2017020001,151,"Shot",8476460,"Mark Scheifele","Shooter"
2017020001,151,"Shot",8475883,"Frederik Andersen","Goalie"
2017020001,152,"Shot",8476460,"Mark Scheifele","Shooter"
2017020001,152,"Shot",8475883,"Frederik Andersen","Goalie"
2017020001,153,"Shot",8476853,"Morgan Rielly","Shooter"
2017020001,153,"Shot",8473461,"Steve Mason","Goalie"
2017020001,154,"Shot",8474574,"Tyler Myers","Shooter"
2017020001,154,"Shot",8475883,"Frederik Andersen","Goalie"
2017020001,155,"Blocked Shot",8479458,"Nikita Zaitsev","Blocker"
2017020001,155,"Blocked Shot",8474574,"Tyler Myers","Shooter"
2017020001,156,"Shot",8476885,"Jacob Trouba","Shooter"
2017020001,156,"Shot",8475883,"Frederik Andersen","Goalie"
2017020001,157,"Goal",8466139,"Patrick Marleau","Scorer"
2017020001,157,"Goal",8479318,"Auston Matthews","Assist"
2017020001,157,"Goal",8478483,"Mitchell Marner","Assist"
2017020001,157,"Goal",8473461,"Steve Mason","Goalie"
2017020001,158,"Faceoff",8475098,"Tyler Bozak","Winner"
2017020001,158,"Faceoff",8477429,"Andrew Copp","Loser"
2017020001,159,"Shot",8476941,"Connor Carrick","Shooter"
2017020001,159,"Shot",8473461,"Steve Mason","Goalie"
2017020001,161,"Faceoff",8475098,"Tyler Bozak","Winner"
2017020001,161,"Faceoff",8473412,"Bryan Little","Loser"
2017020001,162,"Blocked Shot",8477504,"Josh Morrissey","Blocker"
2017020001,162,"Blocked Shot",8474581,"Jake Gardiner","Shooter"
2017020001,164,"Faceoff",8477939,"William Nylander","Winner"
2017020001,164,"Faceoff",8476460,"Mark Scheifele","Loser"
2017020001,165,"Missed Shot",8479339,"Patrik Laine","Shooter"
2017020001,166,"Blocked Shot",8480158,"Andreas Borgman","Blocker"
2017020001,166,"Blocked Shot",8479339,"Patrik Laine","Shooter"
2017020001,167,"Penalty",8475172,"Nazem Kadri","PenaltyOn"
2017020001,167,"Penalty",8470834,"Dustin Byfuglien","DrewBy"
2017020001,169,"Faceoff",8470611,"Eric Fehr","Winner"
2017020001,169,"Faceoff",8473412,"Bryan Little","Loser"
2017020001,170,"Shot",8479458,"Nikita Zaitsev","Shooter"
2017020001,170,"Shot",8473461,"Steve Mason","Goalie"
2017020001,171,"Giveaway",8479458,"Nikita Zaitsev","PlayerID"
2017020001,172,"Shot",8473412,"Bryan Little","Shooter"
2017020001,172,"Shot",8475883,"Frederik Andersen","Goalie"
2017020001,173,"Blocked Shot",8479458,"Nikita Zaitsev","Blocker"
2017020001,173,"Blocked Shot",8473618,"Mathieu Perreault","Shooter"
2017020001,174,"Missed Shot",8477940,"Nikolaj Ehlers","Shooter"
2017020001,175,"Shot",8470834,"Dustin Byfuglien","Shooter"
2017020001,175,"Shot",8475883,"Frederik Andersen","Goalie"
2017020001,176,"Giveaway",8476392,"Adam Lowry","PlayerID"
2017020001,177,"Shot",8471218,"Blake Wheeler","Shooter"
2017020001,177,"Shot",8475883,"Frederik Andersen","Goalie"
2017020001,178,"Shot",8475172,"Nazem Kadri","Shooter"
2017020001,178,"Shot",8473461,"Steve Mason","Goalie"
2017020001,179,"Hit",8476885,"Jacob Trouba","Hitter"
2017020001,179,"Hit",8475172,"Nazem Kadri","Hittee"
2017020001,180,"Blocked Shot",8476885,"Jacob Trouba","Blocker"
2017020001,180,"Blocked Shot",8476941,"Connor Carrick","Shooter"
2017020001,181,"Missed Shot",8475172,"Nazem Kadri","Shooter"
2017020001,182,"Blocked Shot",8477429,"Andrew Copp","Blocker"
2017020001,182,"Blocked Shot",8476941,"Connor Carrick","Shooter"
2017020001,183,"Penalty",8477504,"Josh Morrissey","PenaltyOn"
2017020001,183,"Penalty",8475172,"Nazem Kadri","DrewBy"
2017020001,184,"Faceoff",8475098,"Tyler Bozak","Winner"
2017020001,184,"Faceoff",8476392,"Adam Lowry","Loser"
2017020001,185,"Shot",8478483,"Mitchell Marner","Shooter"
2017020001,185,"Shot",8473461,"Steve Mason","Goalie"
2017020001,187,"Faceoff",8475098,"Tyler Bozak","Winner"
2017020001,187,"Faceoff",8479293,"Brandon Tanev","Loser"
2017020001,188,"Blocked Shot",8477015,"Connor Brown","Blocker"
2017020001,188,"Blocked Shot",8470828,"Toby Enstrom","Shooter"
2017020001,189,"Takeaway",8473574,"Shawn Matthias","PlayerID"
2017020001,190,"Giveaway",8473574,"Shawn Matthias","PlayerID"
2017020001,191,"Blocked Shot",8476469,"Joel Armia","Blocker"
2017020001,191,"Blocked Shot",8474581,"Jake Gardiner","Shooter"
2017020001,193,"Faceoff",8470611,"Eric Fehr","Winner"
2017020001,193,"Faceoff",8476460,"Mark Scheifele","Loser"
2017020001,195,"Faceoff",8476460,"Mark Scheifele","Winner"
2017020001,195,"Faceoff",8470611,"Eric Fehr","Loser"
2017020001,196,"Hit",8474709,"Matt Martin","Hitter"
2017020001,196,"Hit",8470834,"Dustin Byfuglien","Hittee"
2017020001,197,"Blocked Shot",8474581,"Jake Gardiner","Blocker"
2017020001,197,"Blocked Shot",8476460,"Mark Scheifele","Shooter"
2017020001,199,"Faceoff",8475098,"Tyler Bozak","Winner"
2017020001,199,"Faceoff",8479339,"Patrik Laine","Loser"
2017020001,201,"Faceoff",8473412,"Bryan Little","Winner"
2017020001,201,"Faceoff",8475098,"Tyler Bozak","Loser"
2017020001,203,"Faceoff",8475098,"Tyler Bozak","Winner"
2017020001,203,"Faceoff",8473412,"Bryan Little","Loser"
2017020001,204,"Hit",8473618,"Mathieu Perreault","Hitter"
2017020001,204,"Hit",8468493,"Ron Hainsey","Hittee"
2017020001,205,"Missed Shot",8474037,"James van Riemsdyk","Shooter"
2017020001,206,"Shot",8475172,"Nazem Kadri","Shooter"
2017020001,206,"Shot",8473461,"Steve Mason","Goalie"
2017020001,207,"Blocked Shot",8476885,"Jacob Trouba","Blocker"
2017020001,207,"Blocked Shot",8474037,"James van Riemsdyk","Shooter"
